policy,yield_target,ticker,monday_date,pnl_pct
aggressive_wheel_stops,0.04,QCOM,2024-12-02,0.0
aggressive_wheel_stops,0.04,QCOM,2024-12-09,0.0
aggressive_wheel_stops,0.04,QCOM,2024-12-16,0.0
aggressive_wheel_stops,0.04,QCOM,2024-12-23,0.0
aggressive_wheel_stops,0.04,QCOM,2024-12-30,0.0
aggressive_wheel_stops,0.04,QCOM,2025-01-06,0.0
aggressive_wheel_stops,0.04,QCOM,2025-01-13,0.0
aggressive_wheel_stops,0.04,QCOM,2025-01-27,0.0
aggressive_wheel_stops,0.04,QCOM,2025-02-03,0.02090244960000005
aggressive_wheel_stops,0.04,QCOM,2025-02-10,0.022843481870588194
aggressive_wheel_stops,0.04,QCOM,2025-02-24,0.0
aggressive_wheel_stops,0.04,QCOM,2025-03-03,0.0
aggressive_wheel_stops,0.04,QCOM,2025-03-10,0.0
aggressive_wheel_stops,0.04,QCOM,2025-03-17,0.0
aggressive_wheel_stops,0.04,QCOM,2025-03-24,0.0
aggressive_wheel_stops,0.04,QCOM,2025-03-31,0.0
aggressive_wheel_stops,0.04,QCOM,2025-04-07,0.03405763953488373
aggressive_wheel_stops,0.04,QCOM,2025-04-21,0.0
aggressive_wheel_stops,0.04,QCOM,2025-04-28,-0.018343976190476174
aggressive_wheel_stops,0.04,QCOM,2025-05-05,0.0019280561904761705
aggressive_wheel_stops,0.04,QCOM,2025-05-12,0.0
aggressive_wheel_stops,0.04,QCOM,2025-05-19,0.0
aggressive_wheel_stops,0.04,QCOM,2025-06-02,0.0
aggressive_wheel_stops,0.04,QCOM,2025-06-09,0.0
aggressive_wheel_stops,0.04,QCOM,2025-06-16,0.0
aggressive_wheel_stops,0.04,QCOM,2025-06-23,0.0
aggressive_wheel_stops,0.04,QCOM,2025-07-07,0.0
aggressive_wheel_stops,0.04,QCOM,2025-07-14,0.0
aggressive_wheel_stops,0.04,QCOM,2025-07-21,0.0
aggressive_wheel_stops,0.04,QCOM,2025-07-28,0.0
aggressive_wheel_stops,0.04,QCOM,2025-08-04,0.0
aggressive_wheel_stops,0.04,QCOM,2025-08-11,0.0
aggressive_wheel_stops,0.04,QCOM,2025-08-18,0.0
aggressive_wheel_stops,0.04,QCOM,2025-08-25,0.0
aggressive_wheel_stops,0.04,QCOM,2025-09-08,0.0
aggressive_wheel_stops,0.04,QCOM,2025-09-15,0.0
aggressive_wheel_stops,0.04,QCOM,2025-09-22,0.0
aggressive_wheel_stops,0.04,QCOM,2025-09-29,0.0
aggressive_wheel_stops,0.04,QCOM,2025-10-06,0.0
aggressive_wheel_stops,0.04,QCOM,2025-10-13,0.0
aggressive_wheel_stops,0.04,QCOM,2025-10-20,0.0
aggressive_wheel_stops,0.04,QCOM,2025-10-27,0.0
aggressive_wheel_stops,0.04,QCOM,2025-11-03,-0.020647657877777854
aggressive_wheel_stops,0.04,QCOM,2025-11-10,0.0011298749888889637
aggressive_wheel_stops,0.04,QCOM,2025-11-17,0.0
aggressive_wheel_stops,0.04,QCOM,2025-11-24,0.0
aggressive_wheel_stops,0.04,QCOM,2025-12-01,0.0
aggressive_wheel_stops,0.04,QCOM,2025-12-08,0.0
aggressive_wheel_stops,0.04,QCOM,2025-12-15,0.0
aggressive_wheel_stops,0.04,QCOM,2025-12-22,0.0
aggressive_wheel_stops,0.04,QCOM,2025-12-29,0.0
aggressive_wheel_stops,0.04,QCOM,2026-01-05,0.0
aggressive_wheel_stops,0.04,QCOM,2026-01-12,0.0
aggressive_wheel_stops,0.04,QCOM,2026-01-26,0.0
aggressive_wheel_stops,0.04,QCOM,2026-02-02,0.0
aggressive_wheel_stops,0.04,QCOM,2026-02-09,0.0
aggressive_wheel_stops,0.04,QCOM,2026-02-23,0.0
aggressive_wheel_stops,0.04,QCOM,2026-03-02,0.0
aggressive_wheel_stops,0.04,QCOM,2026-03-09,0.0
aggressive_wheel_stops,0.04,QCOM,2026-03-16,0.0
aggressive_wheel_stops,0.04,QCOM,2026-03-23,0.0
aggressive_wheel_stops,0.04,QS,2020-08-17,0.0
aggressive_wheel_stops,0.04,QS,2020-08-24,0.0
aggressive_wheel_stops,0.04,QS,2020-08-31,0.0
aggressive_wheel_stops,0.04,QS,2020-09-14,0.0
aggressive_wheel_stops,0.04,QS,2020-09-21,0.0
aggressive_wheel_stops,0.04,QS,2020-09-28,0.0
aggressive_wheel_stops,0.04,QS,2020-10-05,0.0
aggressive_wheel_stops,0.04,QS,2020-10-12,0.0
aggressive_wheel_stops,0.04,QS,2020-10-19,0.0
aggressive_wheel_stops,0.04,QS,2020-10-26,0.0
aggressive_wheel_stops,0.04,QS,2020-11-02,0.0
aggressive_wheel_stops,0.04,QS,2020-11-09,0.0
aggressive_wheel_stops,0.04,QS,2020-11-16,0.0
aggressive_wheel_stops,0.04,QS,2020-11-23,0.0
aggressive_wheel_stops,0.04,QS,2020-11-30,0.0
aggressive_wheel_stops,0.04,QS,2020-12-07,0.0336179014084507
aggressive_wheel_stops,0.04,QS,2020-12-14,0.03810657843137255
aggressive_wheel_stops,0.04,QS,2021-01-04,0.0373358875
aggressive_wheel_stops,0.04,QS,2021-01-11,0.03986871
aggressive_wheel_stops,0.04,QS,2021-01-25,-0.013186184782608697
aggressive_wheel_stops,0.04,QS,2021-02-01,0.041161641304347824
aggressive_wheel_stops,0.04,QS,2021-02-08,0.02712353409090909
aggressive_wheel_stops,0.04,QS,2021-02-22,-0.06191089344262296
aggressive_wheel_stops,0.04,QS,2021-03-01,0.08284320491803274
aggressive_wheel_stops,0.04,QS,2021-03-08,0.03981292750819667
aggressive_wheel_stops,0.04,QS,2021-03-15,0.0120235327868853
aggressive_wheel_stops,0.04,QS,2021-03-22,0.12366287704918037
aggressive_wheel_stops,0.04,QS,2021-04-05,-0.033057974426229486
aggressive_wheel_stops,0.04,QS,2021-04-12,-0.11172444578313245
aggressive_wheel_stops,0.04,QS,2021-04-19,-0.09481397040963861
aggressive_wheel_stops,0.04,QS,2021-04-26,-0.0030674868421052873
aggressive_wheel_stops,0.04,QS,2021-05-03,-0.0022780131578947686
aggressive_wheel_stops,0.04,QS,2021-05-10,-0.06819298621052627
aggressive_wheel_stops,0.04,QS,2021-05-17,0.022719833333333384
aggressive_wheel_stops,0.04,QS,2021-05-24,-0.02765053703703708
aggressive_wheel_stops,0.04,QS,2021-06-07,-0.03255215000000006
aggressive_wheel_stops,0.04,QS,2021-06-14,-0.01055214999999995
aggressive_wheel_stops,0.04,QS,2021-06-21,0.0
aggressive_wheel_stops,0.04,QS,2021-06-28,-0.09398572131147544
aggressive_wheel_stops,0.04,QS,2021-07-12,-0.06253651449180325
aggressive_wheel_stops,0.04,QS,2021-07-19,0.004497195652173966
aggressive_wheel_stops,0.04,QS,2021-07-26,0.04145371739130421
aggressive_wheel_stops,0.04,QS,2021-08-02,0.04971458695652166
aggressive_wheel_stops,0.04,QS,2021-08-09,0.12101893478260872
aggressive_wheel_stops,0.04,QS,2021-08-16,-0.004198456521739059
aggressive_wheel_stops,0.04,QS,2021-08-23,0.053627630434782636
aggressive_wheel_stops,0.04,QS,2021-08-30,0.0
aggressive_wheel_stops,0.04,QS,2021-09-13,0.0
aggressive_wheel_stops,0.04,QS,2021-09-20,0.0
aggressive_wheel_stops,0.04,QS,2021-09-27,0.0
aggressive_wheel_stops,0.04,QS,2021-10-04,0.0
aggressive_wheel_stops,0.04,QS,2021-10-11,0.0
aggressive_wheel_stops,0.04,QS,2021-10-18,0.0
aggressive_wheel_stops,0.04,QS,2021-10-25,0.03222647916666666
aggressive_wheel_stops,0.04,QS,2021-11-01,0.031497775862068964
aggressive_wheel_stops,0.04,QS,2021-11-08,0.038428763888888884
aggressive_wheel_stops,0.04,QS,2021-11-15,-0.09366411250000009
aggressive_wheel_stops,0.04,QS,2021-11-22,0.0005858875000000197
aggressive_wheel_stops,0.04,QS,2021-11-29,-0.008834049800000007
aggressive_wheel_stops,0.04,QS,2021-12-06,0.00871165306122443
aggressive_wheel_stops,0.04,QS,2021-12-13,0.014834102040816382
aggressive_wheel_stops,0.04,QS,2021-12-27,0.0
aggressive_wheel_stops,0.04,QS,2022-01-03,0.0
aggressive_wheel_stops,0.04,QS,2022-01-10,0.030171775
aggressive_wheel_stops,0.04,QS,2022-01-24,-0.007104300000000004
aggressive_wheel_stops,0.04,QS,2022-01-31,0.1888957000000001
aggressive_wheel_stops,0.04,QS,2022-02-07,0.02489569999999982
aggressive_wheel_stops,0.04,QS,2022-02-14,0.04089570000000007
aggressive_wheel_stops,0.04,QS,2022-02-28,0.08222903333333341
aggressive_wheel_stops,0.04,QS,2022-03-07,0.04956236666666672
aggressive_wheel_stops,0.04,QS,2022-03-14,0.03062485185185185
aggressive_wheel_stops,0.04,QS,2022-03-21,0.0
aggressive_wheel_stops,0.04,QS,2022-03-28,0.0
aggressive_wheel_stops,0.04,QS,2022-04-04,-0.13472393023255816
aggressive_wheel_stops,0.04,QS,2022-04-18,-0.0004596360930231832
aggressive_wheel_stops,0.04,QS,2022-04-25,0.03885762068965517
aggressive_wheel_stops,0.04,QS,2022-05-02,0.0
aggressive_wheel_stops,0.04,QS,2022-05-09,0.021074839999999956
aggressive_wheel_stops,0.04,QS,2022-05-16,-0.02772515999999996
aggressive_wheel_stops,0.04,QS,2022-05-23,0.03160308695652174
aggressive_wheel_stops,0.04,QS,2022-06-06,-0.11721370833333332
aggressive_wheel_stops,0.04,QS,2022-06-13,-0.1099946586666667
aggressive_wheel_stops,0.04,QS,2022-06-27,-0.05437521052631579
aggressive_wheel_stops,0.04,QS,2022-07-11,0.11194057894736843
aggressive_wheel_stops,0.04,QS,2022-07-18,0.0
aggressive_wheel_stops,0.04,QS,2022-07-25,0.042231952380952384
aggressive_wheel_stops,0.04,QS,2022-08-01,0.0
aggressive_wheel_stops,0.04,QS,2022-08-08,0.0
aggressive_wheel_stops,0.04,QS,2022-08-15,-0.09819726923076928
aggressive_wheel_stops,0.04,QS,2022-08-22,-0.03127419230769227
aggressive_wheel_stops,0.04,QS,2022-08-29,0.0
aggressive_wheel_stops,0.04,QS,2022-09-12,0.014211782608695695
aggressive_wheel_stops,0.04,QS,2022-09-19,0.03421178260869568
aggressive_wheel_stops,0.04,QS,2022-09-26,-0.004358374434782689
aggressive_wheel_stops,0.04,QS,2022-10-03,-0.027396055555555587
aggressive_wheel_stops,0.04,QS,2022-10-10,-0.012951611111111079
aggressive_wheel_stops,0.04,QS,2022-10-17,0.07149283333333335
aggressive_wheel_stops,0.04,QS,2022-10-24,0.0297914
aggressive_wheel_stops,0.04,QS,2022-10-31,0.0
aggressive_wheel_stops,0.04,QS,2022-11-07,0.0
aggressive_wheel_stops,0.04,QS,2022-11-14,-0.007541933333333366
aggressive_wheel_stops,0.04,QS,2022-11-21,-0.012875266666666633
aggressive_wheel_stops,0.04,QS,2022-11-28,0.0
aggressive_wheel_stops,0.04,QS,2022-12-05,0.0
aggressive_wheel_stops,0.04,QS,2022-12-12,-0.07379492857142851
aggressive_wheel_stops,0.04,QS,2022-12-19,-0.030937785714285813
aggressive_wheel_stops,0.04,QS,2023-01-09,-0.06084918685714284
aggressive_wheel_stops,0.04,QS,2023-01-23,0.0
aggressive_wheel_stops,0.04,QS,2023-01-30,0.0379294375
aggressive_wheel_stops,0.04,QS,2023-02-06,-0.05850716666666657
aggressive_wheel_stops,0.04,QS,2023-02-13,0.11927061111111101
aggressive_wheel_stops,0.04,QS,2023-02-27,0.033715055555555554
aggressive_wheel_stops,0.04,QS,2023-03-06,0.0
aggressive_wheel_stops,0.04,QS,2023-03-13,0.0
aggressive_wheel_stops,0.04,QS,2023-03-20,0.039124733333333335
aggressive_wheel_stops,0.04,QS,2023-03-27,0.0297914
aggressive_wheel_stops,0.04,QS,2023-04-10,0.0
aggressive_wheel_stops,0.04,QS,2023-04-17,0.0
aggressive_wheel_stops,0.04,QS,2023-04-24,-0.0222086
aggressive_wheel_stops,0.04,QS,2023-05-01,-0.03820860000000006
aggressive_wheel_stops,0.04,QS,2023-05-08,0.016458066666666667
aggressive_wheel_stops,0.04,QS,2023-05-15,0.016430244800000104
aggressive_wheel_stops,0.04,QS,2023-05-22,0.0
aggressive_wheel_stops,0.04,QS,2023-06-05,0.0
aggressive_wheel_stops,0.04,QS,2023-06-12,0.029759307692307693
aggressive_wheel_stops,0.04,QS,2023-06-26,0.0
aggressive_wheel_stops,0.04,QS,2023-07-03,0.0
aggressive_wheel_stops,0.04,QS,2023-07-10,0.03509847368421053
aggressive_wheel_stops,0.04,QS,2023-07-17,0.0
aggressive_wheel_stops,0.04,QS,2023-07-24,0.03927061111111111
aggressive_wheel_stops,0.04,QS,2023-07-31,-0.3505049615384616
aggressive_wheel_stops,0.04,QS,2023-08-07,-0.0037690759999999346
aggressive_wheel_stops,0.04,QS,2023-08-14,0.0
aggressive_wheel_stops,0.04,QS,2023-08-21,0.0
aggressive_wheel_stops,0.04,QS,2023-08-28,0.0
aggressive_wheel_stops,0.04,QS,2023-09-11,0.0
aggressive_wheel_stops,0.04,QS,2023-09-18,0.0
aggressive_wheel_stops,0.04,QS,2023-09-25,0.0
aggressive_wheel_stops,0.04,QS,2023-10-02,0.0
aggressive_wheel_stops,0.04,QS,2023-10-09,0.0
aggressive_wheel_stops,0.04,QS,2023-10-16,0.0
aggressive_wheel_stops,0.04,QS,2023-10-23,0.0006246363636364097
aggressive_wheel_stops,0.04,QS,2023-10-30,0.05335190909090905
aggressive_wheel_stops,0.04,QS,2023-11-06,0.0
aggressive_wheel_stops,0.04,QS,2023-11-13,0.0
aggressive_wheel_stops,0.04,QS,2023-11-20,0.0
aggressive_wheel_stops,0.04,QS,2023-11-27,0.0
aggressive_wheel_stops,0.04,QS,2023-12-04,0.0
aggressive_wheel_stops,0.04,QS,2023-12-11,0.0
aggressive_wheel_stops,0.04,QS,2023-12-18,0.0
aggressive_wheel_stops,0.04,QS,2024-01-08,0.0
aggressive_wheel_stops,0.04,QS,2024-01-22,0.0
aggressive_wheel_stops,0.04,QS,2024-01-29,0.0
aggressive_wheel_stops,0.04,QS,2024-02-05,0.0
aggressive_wheel_stops,0.04,QS,2024-02-12,-0.019541933333333334
aggressive_wheel_stops,0.04,QS,2024-02-26,-0.1089394418666666
aggressive_wheel_stops,0.04,QS,2024-03-04,0.0
aggressive_wheel_stops,0.04,QS,2024-03-11,0.0
aggressive_wheel_stops,0.04,QS,2024-03-18,0.0
aggressive_wheel_stops,0.04,QS,2024-04-01,0.0
aggressive_wheel_stops,0.04,QS,2024-04-08,0.0
aggressive_wheel_stops,0.04,QS,2024-04-15,0.0
aggressive_wheel_stops,0.04,QS,2024-04-22,0.0366871
aggressive_wheel_stops,0.04,QS,2024-04-29,0.0
aggressive_wheel_stops,0.04,QS,2024-05-06,0.0
aggressive_wheel_stops,0.04,QS,2024-05-13,0.0
aggressive_wheel_stops,0.04,QS,2024-05-20,0.0
aggressive_wheel_stops,0.04,QS,2024-06-03,0.0
aggressive_wheel_stops,0.04,QS,2024-06-10,0.0
aggressive_wheel_stops,0.04,QS,2024-06-17,0.0
aggressive_wheel_stops,0.04,QS,2024-06-24,0.0
aggressive_wheel_stops,0.04,QS,2024-07-01,0.0
aggressive_wheel_stops,0.04,QS,2024-07-08,0.0
aggressive_wheel_stops,0.04,QS,2024-07-15,-0.0054781764705883265
aggressive_wheel_stops,0.04,QS,2024-07-22,0.01569829411764717
aggressive_wheel_stops,0.04,QS,2024-07-29,-0.05969735576470588
aggressive_wheel_stops,0.04,QS,2024-08-05,0.0
aggressive_wheel_stops,0.04,QS,2024-08-12,0.0
aggressive_wheel_stops,0.04,QS,2024-08-19,0.0
aggressive_wheel_stops,0.04,QS,2024-08-26,0.0
aggressive_wheel_stops,0.04,QS,2024-09-09,0.0
aggressive_wheel_stops,0.04,QS,2024-09-16,0.0
aggressive_wheel_stops,0.04,QS,2024-09-23,0.0
aggressive_wheel_stops,0.04,QS,2024-09-30,0.0
aggressive_wheel_stops,0.04,QS,2024-10-07,0.0
aggressive_wheel_stops,0.04,QS,2024-10-14,0.0
aggressive_wheel_stops,0.04,QS,2024-10-21,0.0286871
aggressive_wheel_stops,0.04,QS,2024-10-28,0.0
aggressive_wheel_stops,0.04,QS,2024-11-04,0.0
aggressive_wheel_stops,0.04,QS,2024-11-11,0.0
aggressive_wheel_stops,0.04,QS,2024-11-18,0.0
aggressive_wheel_stops,0.04,QS,2024-11-25,0.0
aggressive_wheel_stops,0.04,QS,2024-12-02,0.0
aggressive_wheel_stops,0.04,QS,2024-12-09,0.0
aggressive_wheel_stops,0.04,QS,2024-12-16,0.0
aggressive_wheel_stops,0.04,QS,2024-12-23,0.0
aggressive_wheel_stops,0.04,QS,2024-12-30,0.0
aggressive_wheel_stops,0.04,QS,2025-01-06,-0.09947146153846151
aggressive_wheel_stops,0.04,QS,2025-01-13,-0.034795897538461636
aggressive_wheel_stops,0.04,QS,2025-01-27,0.0
aggressive_wheel_stops,0.04,QS,2025-02-03,0.0
aggressive_wheel_stops,0.04,QS,2025-02-10,0.0
aggressive_wheel_stops,0.04,QS,2025-02-24,0.0
aggressive_wheel_stops,0.04,QS,2025-03-03,0.0
aggressive_wheel_stops,0.04,QS,2025-03-10,0.0
aggressive_wheel_stops,0.04,QS,2025-03-17,0.0
